molregno,n_total,n_select,pref_name,min_value,is_agonist,CHEMICAL_ID,canonical_smiles,tanimoto,tid,organism,component_id,accession,group,orthogonal
1841851,4,3.0,Metastin receptor,0.07,FALSE,CHEMBL3422408,CC(C)C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N)n2cc(CNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](Cc6ccc(O)cc6)NC(=O)C)nn2,0.6309523809523809,100862,Homo sapiens,3707,Q969F8,1.0,ORTHOGONAL
351477,7,3.0,Methionine aminopeptidase 2,19.0,FALSE,CHEMBL377198,OC(=O)c1c(NS(=O)(=O)c2ccccc2)ccc3ccccc13,0.175,10702,Homo sapiens,2440,P50579,1.0,ORTHOGONAL
1004665,7,3.0,Microtubule-associated protein tau,25.1,FALSE,CHEMBL1580781,O=C(NC(=S)Nc1ccccc1)c2cncc(c2)C#Cc3ccccc3,0.375,103657,Homo sapiens,5140,P10636,1.0,ORTHOGONAL
687193,18,12.0,Mineralocorticoid receptor,9.0,FALSE,CHEMBL1215331,OC(=O)c1ccc2C3=NN([C@@H](C4CCCC4)[C@H]3CCc2c1)c5ccc(C#N)c(Cl)c5,0.22857142857142856,48,Homo sapiens,324,P08235,1.0,ORTHOGONAL
388496,17,7.0,Mitogen-activated protein kinase kinase kinase 8,20.0,FALSE,CHEMBL425834,CN(C)CCCn1cc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)nn1,0.6129032258064516,100414,Homo sapiens,3215,P41279,1.0,ORTHOGONAL
1063234,13,3.0,Monoamine oxidase A,14.0,FALSE,CHEMBL1651054,COc1cc2CCN=C3c4ccccc4C(=O)c(c1)c23,0.696969696969697,86,Homo sapiens,274,P21397,1.0,ORTHOGONAL
178208,24,15.0,Monoamine oxidase B,1.58,FALSE,CHEMBL108660,CC1=CC(=O)Oc2cc(OCc3ccccc3)ccc12,0.1702127659574468,104,Homo sapiens,377,P27338,1.0,ORTHOGONAL
447102,6,3.0,Monoglyceride lipase,6.0,FALSE,CHEMBL485841,CN(C)C(=O)n1nnc(Cc2ccc(cc2)c3ccccc3)n1,0.5303030303030303,100193,Homo sapiens,2510,Q99685,1.0,ORTHOGONAL
338326,14,5.0,Mu opioid receptor,8.6,FALSE,CHEMBL1400,CN(C)C[C@H]1CCCC[C@]1(O)c2cccc(O)c2,0.5079365079365079,129,Homo sapiens,349,P35372,1.0,ORTHOGONAL
157718,3,2.0,Muscarinic acetylcholine receptor M1,23.0,FALSE,CHEMBL320221,Cl.Clc1cc(CO\N=C\2/CN3CCC2C3)on1,0.4482758620689655,61,Homo sapiens,170,P11229,1.0,ORTHOGONAL
358046,11,11.0,Muscarinic acetylcholine receptor M3,1.6,FALSE,CHEMBL215894,O[C@@H]1C[C@H](N(C1)C(=O)CC(c2ccc(Cl)cc2)(c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5CCC[C@@H]5C(=O)NC[C@@H]6CCCNC6,0.3972602739726027,219,Homo sapiens,69,P20309,1.0,ORTHOGONAL
1529007,4,3.0,Myeloperoxidase,18.0,FALSE,CHEMBL2347181,NC(=O)CCCc1c[nH]c2ccc(F)cc12,0.6153846153846154,10567,Homo sapiens,780,P05164,1.0,ORTHOGONAL
423087,8,4.0,Nerve growth factor receptor Trk-A,0.6,FALSE,CHEMBL254895,Cc1ccc(Sc2cnc(Nc3cccc(Br)n3)s2)cc1C(=O)N4CCN(CC4)C(=O)CN,0.4383561643835616,11902,Homo sapiens,1145,P04629,1.0,ORTHOGONAL
37245,31,9.0,Neurokinin 1 receptor,0.87,FALSE,CHEMBL27006,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c3ccccc3)cc(c1)C(F)(F)F,0.5636363636363636,250,Homo sapiens,235,P25103,1.0,ORTHOGONAL
481355,5,2.0,Neurokinin 2 receptor,78.1,FALSE,CHEMBL507824,CC(C)[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](Cc4c[nH]c5ccccc45)C(=O)N[C@H](Cc6c[nH]c7ccccc67)C(=O)N[C@@H](CCCCN)C(=O)N,0.38461538461538464,10184,Homo sapiens,668,P21452,1.0,ORTHOGONAL
6892,10,3.0,Neurokinin 3 receptor,30.7,FALSE,CHEMBL429951,COC(=O)C(NC(=O)c1cc(nc2ccccc12)c3ccccc3)c4ccccc4,0.38235294117647056,10982,Homo sapiens,2745,P29371,1.0,ORTHOGONAL
388376,50,3.0,Neuronal acetylcholine receptor protein alpha-7 subunit,19.95,FALSE,CHEMBL229998,[Br-].[Br-].[O-][N+](=O)c1ccc(C[N+]23CC[C@H]4[C@@H]2C[C@@H]5[C@H]6[C@@H](OCC=C5C3)N7[C@H]8[C@H]9[C@H]%10C[C@H]%11[C@@]8(CC[N+]%11(Cc%12ccc(cc%12)[N+](=O)[O-])CC%10=CCO[C@H]9N([C@H]46)c%13ccccc%13)c%14ccccc7%14)cc1,0.5052631578947369,10635,Homo sapiens,833,P36544,1.0,ORTHOGONAL
1162435,3,2.0,Neuropeptide S receptor,43.0,FALSE,CHEMBL1801361,CCN(CC)C(=O)CCC1(c2ccc(Cl)cc2)c3c(OC)cccc3c4nccn14,0.40789473684210525,101097,Homo sapiens,3466,Q6W5P4,1.0,ORTHOGONAL
453664,9,4.0,Neuropeptide Y receptor type 1,1.0,FALSE,CHEMBL470495,CCC(=O)\N=C(\N)/NCCC[C@@H](NC(=O)C(c1ccccc1)c2ccccc2)C(=O)NCc3ccc(O)cc3,0.5795454545454546,10475,Homo sapiens,3094,P25929,1.0,ORTHOGONAL
1586686,9,4.0,Neuropeptide Y receptor type 2,7.1,FALSE,CHEMBL2440185,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N,0.5977011494252874,10477,Homo sapiens,2337,P49146,1.0,ORTHOGONAL
1587424,5,4.0,Neuropeptide Y receptor type 4,27.0,FALSE,CHEMBL2440915,NCCN(CCNC(=O)c1ccc(cc1)C(=O)NCCOCCOCCNC(=O)\N=C(\N)/NCCC[C@H](NC(=O)C(c2ccccc2)c3ccccc3)C(=O)NCc4ccc(O)cc4)CCNC(=O)c5ccc(cc5)C(=O)NCCOCCOCCNC(=O)\N=C(\N)/NCCC[C@H](NC(=O)C(c6ccccc6)c7ccccc7)C(=O)NCc8ccc(O)cc8.OC(=O)C(F)(F)F,0.5822784810126582,10143,Homo sapiens,3193,P50391,1.0,ORTHOGONAL
844900,9,5.0,Neuropeptide Y receptor type 5,25.12,FALSE,CHEMBL1421016,CC1(C)CC(=O)C(C2C3=C(CC(C)(C)CC3=O)Oc4ccccc24)C(=O)C1,0.1917808219178082,11336,Homo sapiens,2878,Q15761,1.0,ORTHOGONAL
1281453,5,5.0,"Nitric-oxide synthase, brain",70.0,FALSE,CHEMBL1955937,OCCNCCN1CCc2ccc(NC(=N)c3cccs3)cc12,0.6666666666666666,11037,Homo sapiens,1888,P29475,1.0,ORTHOGONAL
1139766,6,5.0,"Nitric oxide synthase, inducible",4.0,FALSE,CHEMBL1762473,NCC[C@@H](Oc1cc(Cl)ccc1C#N)c2ccccc2.OC(=O)C(=O)O,0.33783783783783783,12425,Homo sapiens,2798,P35228,1.0,ORTHOGONAL
557900,12,7.0,Nociceptin receptor,0.253,FALSE,CHEMBL559569,Cc1cccc2[C@@H](O)C[C@@H](CN3CCC(CC3)c4c(Cl)cccc4Cl)CCc12,0.5223880597014925,138,Homo sapiens,344,P41146,1.0,ORTHOGONAL
489609,18,8.0,Norepinephrine transporter,8.0,FALSE,CHEMBL478834,CCOC(=O)N(Cc1ccccc1c2ccccc2)[C@H]3CCNC3,0.5,100,Homo sapiens,436,P23975,1.0,ORTHOGONAL
918411,29,13.0,Nuclear receptor ROR-gamma,80.0,FALSE,CHEMBL1494527,CCN1C(=O)c2cccc3c(ccc1c23)S(=O)(=O)N(C(=O)c4ccncc4)c5ccc(OC)cc5,0.5324675324675324,103982,Homo sapiens,5336,P51449,1.0,ORTHOGONAL
1143883,4,2.0,Orexin receptor 1,64.2,FALSE,CHEMBL1771571,CCCCCCN(C)c1ccc(NC(=O)Nc2ccnc3c(F)cccc23)cc1,0.5857142857142857,10009,Homo sapiens,3418,O43613,1.0,ORTHOGONAL
1843526,5,2.0,Orexin receptor 2,0.9,FALSE,CHEMBL3426146,C[C@@H]1CC[C@H](CN1C(=O)c2ccccc2n3nccn3)Oc4cc(ccn4)S(=O)(=O)C,0.4875,12968,Homo sapiens,3109,O43614,1.0,ORTHOGONAL
489035,17,5.0,Oxytocin receptor,6.0,FALSE,CHEMBL467378,COc1ccc(cn1)n2c(C)nnc2c3cnc(cn3)c4ccc(F)cc4C,0.42105263157894735,116,Homo sapiens,389,P30559,1.0,ORTHOGONAL
1605992,5,2.0,P2X purinoceptor 3,60.0,FALSE,CHEMBL3091630,Cc1nc(Cc2cccc(Oc3ccccc3)c2)c(\C=C\C(=O)O)c(C=O)c1O,0.5098039215686274,11904,Homo sapiens,1328,P56373,1.0,ORTHOGONAL
411166,7,2.0,P2X purinoceptor 7,77.62,FALSE,CHEMBL245754,Cc1ccccc1Cn2cnnc2c3cccc(Cl)c3Cl,0.36666666666666664,10417,Homo sapiens,3123,Q99572,1.0,ORTHOGONAL
1734889,9,2.0,p53-binding protein Mdm-2,0.1,FALSE,CHEMBL3236357,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N2[C@@H]([C@H](C[C@](C)(Cc3ncc(CC(=O)O)s3)C2=O)c4cccc(Cl)c4)c5ccc(Cl)c(F)c5,0.5263157894736842,20131,Homo sapiens,55,Q00987,1.0,ORTHOGONAL
453935,12,2.0,Peroxisome proliferator-activated receptor alpha,10.96,FALSE,CHEMBL489074,OC(=O)[C@H](Cc1ccccc1)Oc2ccc(Cc3ccccc3)cc2,0.31666666666666665,163,Homo sapiens,245,Q07869,1.0,ORTHOGONAL
409897,12,3.0,Peroxisome proliferator-activated receptor delta,9.0,FALSE,CHEMBL241078,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(c1)c3cccs3,0.5932203389830508,12227,Homo sapiens,2298,Q03181,1.0,ORTHOGONAL
173099,17,5.0,Peroxisome proliferator-activated receptor gamma,0.708,FALSE,CHEMBL106666,COC(=O)c1ccccc1N[C@@H](Cc2ccc(OCCc3nc(oc3C)c4ccccc4)cc2)C(=O)O,0.7014925373134329,133,Homo sapiens,241,P37231,1.0,ORTHOGONAL
1057000,18,14.0,Phosphodiesterase 10A,12.0,FALSE,CHEMBL1641615,Cc1nc2c3ccccc3nc(SCc4nc5ccccc5[nH]4)n2n1,0.45614035087719296,100010,Homo sapiens,2725,Q9Y233,1.0,ORTHOGONAL
1790528,11,9.0,Phosphodiesterase 2A,10.1,FALSE,CHEMBL3331521,CCCCOc1cncc(c1)c2nnc3c(C)nc4ccc(CN5CCOCC5)cc4n23,0.5652173913043478,10594,Homo sapiens,989,O00408,1.0,ORTHOGONAL
1570122,3,3.0,Phosphodiesterase 4A,1.7,FALSE,CHEMBL2402530,CNc1nc(NC2(CCCCC2)C#N)nc(n1)n3cncn3,0.4266666666666667,276,Homo sapiens,306,P27815,1.0,ORTHOGONAL
448940,6,3.0,Phosphodiesterase 4B,3.16,FALSE,CHEMBL521203,CCn1ncc2c(NC3CCOCC3)c(cnc12)C(=O)NCc4ccccc4,0.4044943820224719,10599,Homo sapiens,2177,Q07343,1.0,ORTHOGONAL
1781815,11,3.0,Phosphodiesterase 4D,5.0,FALSE,CHEMBL3315088,CCCNC(=O)COc1c(OC)c(OC)ccc1C(=O)Cc2c(Cl)cncc2Cl,0.5,11359,Homo sapiens,2079,Q08499,1.0,ORTHOGONAL
308055,7,4.0,Phosphodiesterase 7A,4.0,FALSE,CHEMBL184861,Clc1ccc(OCc2nn[nH]n2)c3c1NC(=O)NC34CCCCC4,0.5056179775280899,11910,Homo sapiens,1340,Q13946,1.0,ORTHOGONAL
1567700,13,10.0,PI3-kinase p110-alpha subunit,5.0,FALSE,CHEMBL2396661,Cc1nc(NC(=O)N2CCC[C@H]2C(=O)N)sc1c3ccnc(c3)C(C)(C)C(F)(F)F,0.4842105263157895,11362,Homo sapiens,2324,P42336,1.0,ORTHOGONAL
1357740,6,5.0,PI3-kinase p110-beta subunit,16.0,FALSE,CHEMBL2064333,Cn1c(CC2=NC(=CC(=O)N2)N3CCOCC3)nc4cc(F)ccc14,0.5394736842105263,12576,Homo sapiens,1470,P42338,1.0,ORTHOGONAL
1833887,5,4.0,PI3-kinase p110-delta subunit,0.1,FALSE,CHEMBL3403664,C[C@H](Nc1ncnc(N)c1C#N)c2nc3ccc(F)cc3c(c2c4ccccc4)S(=O)(=O)C,0.36363636363636365,11177,Homo sapiens,5019,O00329,1.0,ORTHOGONAL
1429561,14,3.0,PI3-kinase p110-gamma subunit,1.0,FALSE,CHEMBL2170081,COc1ncc(Nc2ncc(cc2c3nc(C)nc(N)n3)[C@@H](C)N4CCN(CC4)S(=O)(=O)C)cc1F,0.34782608695652173,11939,Homo sapiens,1588,P48736,1.0,ORTHOGONAL
12841,5,4.0,Platelet-derived growth factor receptor beta,1.0,FALSE,CHEMBL268731,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NCc4ccncc4,0.40625,197,Homo sapiens,227,P09619,1.0,ORTHOGONAL
1725671,4,2.0,Poly [ADP-ribose] polymerase-1,14.0,FALSE,CHEMBL3219283,Br.CN(C)Cc1cc2c(NC(=O)c3cccc(O)c23)s1,0.3888888888888889,11663,Homo sapiens,1432,P09874,1.0,ORTHOGONAL
956798,10,5.0,Potassium channel subfamily K member 3,45.0,FALSE,CHEMBL1532914,Fc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3ccccc3)c2,0.55,105602,Homo sapiens,7234,O14649,1.0,ORTHOGONAL
466025,13,2.0,Pregnane X receptor,80.0,FALSE,CHEMBL458767,CCOP(=O)(OCC)C(=Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)P(=O)(OCC)OCC,0.46153846153846156,11912,Homo sapiens,1723,O75469,1.0,ORTHOGONAL
612409,17,6.0,Progesterone receptor,1.1,FALSE,CHEMBL1076438,CC1(C)[C@H](O)CC[C@@]2(C)[C@@]1(O)CC[C@H]3Cc4c([nH]c5ccccc45)[C@]23C,0.3793103448275862,36,Homo sapiens,4847,P06401,1.0,ORTHOGONAL
303507,27,4.0,Prostaglandin E synthase,3.0,FALSE,CHEMBL180650,Cc1ccccc1c2ccc(cc2F)c3ccc4c(c3)c(C)c(CC(C)(C)C(=O)O)n4Cc5ccc(Cl)cc5,0.36363636363636365,101277,Homo sapiens,3968,O14684,1.0,ORTHOGONAL
520272,12,9.0,Prostanoid DP receptor,0.32,FALSE,CHEMBL483991,CC(C)c1nccc2c1c(Sc3ccc(Cl)c(Cl)c3)c4[C@@H](CC(=O)O)CCn24,0.6428571428571429,12659,Homo sapiens,2743,Q13258,1.0,ORTHOGONAL
1589020,12,4.0,Prostanoid EP1 receptor,50.0,FALSE,CHEMBL2442495,Cc1c(nn(c1c2ccccc2)c3nc(cs3)C(=O)O)c4ccccc4,0.31666666666666665,261,Homo sapiens,106,P34995,1.0,ORTHOGONAL
834634,18,10.0,Prostanoid EP2 receptor,18.0,FALSE,CHEMBL1410750,COc1cc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)\C=C\c3ccc(F)cc3)cc2)ncn1,0.6933333333333334,142,Homo sapiens,197,P43116,1.0,ORTHOGONAL
367588,11,8.0,Prostanoid EP3 receptor,0.6,FALSE,CHEMBL218071,COc1ccc(Br)cc1S(=O)(=O)NC(=O)\C=C\c2ccccc2Cc3ccc4ccccc4c3,0.7142857142857143,10329,Homo sapiens,2026,P43115,1.0,ORTHOGONAL
597224,21,17.0,Prostanoid EP4 receptor,0.56,FALSE,CHEMBL597997,Cc1sc(C)c(C(=O)NC2(CC2)c3ccc(cc3)C(=O)O)c1Cc4ccc(cc4)C(F)(F)F,0.6229508196721312,262,Homo sapiens,136,P35408,1.0,ORTHOGONAL
55145,9,4.0,Prostanoid FP receptor,8.6,FALSE,CHEMBL39784,O[C@H](CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1CCCCCCC(=O)O)CCc2cccc(c2)C(F)(F)F,0.7317073170731707,140,Homo sapiens,316,P43088,1.0,ORTHOGONAL
708411,13,3.0,Proteasome Macropain subunit MB1,16.0,FALSE,CHEMBL1269181,Cc1ccc(CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CCc3ccccc3)NC(=O)[C@H](CCc4ccccc4)NC(=O)c5cnc(C)cn5)cc1,0.5285714285714286,100624,Homo sapiens,2980,P28074,1.0,ORTHOGONAL
1784138,20,3.0,Proteasome subunit beta type-8,2.5,FALSE,CHEMBL3319482,C[C@@H](NC(=O)C1=C(C)c2ccccc2C1)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc5ccccc5)C(=O)[C@@]6(C)CO6,0.6493506493506493,101477,Homo sapiens,3921,P28062,1.0,ORTHOGONAL
1520183,4,3.0,Protein kinase C theta,1.0,FALSE,CHEMBL2325999,CC(C)[C@@](C)(O)[C@@H]1CN(CCN1)c2nc(c(F)cc2C#N)c3n[nH]c4ncccc34,0.6666666666666666,12665,Homo sapiens,2241,Q04759,1.0,ORTHOGONAL
1567040,6,2.0,Protein kinase C zeta,1.0,FALSE,CHEMBL2393448,CCOC(=O)c1c(N)scc1c2ccc(cc2)N(C)C,0.7,10216,Homo sapiens,1760,Q05513,1.0,ORTHOGONAL
1523413,13,6.0,Purinergic receptor P2Y1,6.0,FALSE,CHEMBL2333770,CC(C)(C)c1ccccc1Oc2ncccc2NC(=O)Nc3ccc(OC(F)(F)F)cc3,0.40229885057471265,10544,Homo sapiens,2632,P47900,1.0,ORTHOGONAL
582714,4,2.0,Purinergic receptor P2Y12,37.0,FALSE,CHEMBL566437,CCc1cc2c(nc(NC(=O)NCCC(=O)O)nc2s1)N3CCN(CC3)C(=O)c4ccc(cn4)c5ccccc5,0.6962025316455697,176,Homo sapiens,332,Q9H244,1.0,ORTHOGONAL
1726442,5,5.0,Pyrimidinergic receptor P2Y6,39.0,FALSE,CHEMBL3220046,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(=O)(O)OP(=O)(O)O)N2C=C\C(=N\OCc3cccc(Br)c3)\NC2=O,0.6083333333333333,10012,Homo sapiens,3031,Q15077,1.0,ORTHOGONAL
327620,8,2.0,Receptor protein-tyrosine kinase erbB-2,2.0,FALSE,CHEMBL193544,CN1CCC(CC1)Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23,0.6986301369863014,188,Homo sapiens,120,P04626,1.0,ORTHOGONAL
572073,4,2.0,Retinoid X receptor alpha,81.0,FALSE,CHEMBL583410,Cc1cc2c(cc1Cc3ccc(C(=O)O)c(c3)[N+](=O)[O-])C(C)(C)CCC2(C)C,0.5,275,Homo sapiens,402,P19793,1.0,ORTHOGONAL
513870,5,5.0,Rho-associated protein kinase 1 ,5.0,FALSE,CHEMBL520828,COc1ccc(cc1)C2=NC(C(=C(C)N2)C(=O)Nc3ccc4[nH]ncc4c3)c5ccc(Cl)cc5F,0.3291139240506329,10811,Homo sapiens,1553,Q13464,1.0,ORTHOGONAL
1521724,7,2.0,Rho-associated protein kinase 2,1.0,FALSE,CHEMBL2332098,CCN(Cc1cccc(OC)c1)C(=O)Nc2ccc(cc2)c3cn[nH]c3,0.5806451612903226,11149,Homo sapiens,1304,O75116,1.0,ORTHOGONAL
1519884,5,3.0,Serine-protein kinase ATR,3.0,FALSE,CHEMBL2325703,CC(C)(c1cc(nc(n1)c2cccc3[nH]ccc23)N4CCOCC4)S(=O)(=O)C,0.7125,20139,Homo sapiens,3335,Q13535,1.0,ORTHOGONAL
469166,7,4.0,Serine/threonine-protein kinase AKT,6.0,FALSE,CHEMBL493874,CCn1c(nc2c(ncc(OCCCN)c12)C#CC(C)(C)O)c3nonc3N,0.5897435897435898,12666,Homo sapiens,5788,P31749,1.0,ORTHOGONAL
469166,7,4.0,Serine/threonine-protein kinase AKT,6.0,FALSE,CHEMBL493874,CCn1c(nc2c(ncc(OCCCN)c12)C#CC(C)(C)O)c3nonc3N,0.5897435897435898,105106,Homo sapiens,772,P31751,1.0,ORTHOGONAL
469166,7,4.0,Serine/threonine-protein kinase AKT,6.0,FALSE,CHEMBL493874,CCn1c(nc2c(ncc(OCCCN)c12)C#CC(C)(C)O)c3nonc3N,0.5897435897435898,105106,Homo sapiens,3133,Q9Y243,1.0,ORTHOGONAL
469166,7,4.0,Serine/threonine-protein kinase AKT,6.0,FALSE,CHEMBL493874,CCn1c(nc2c(ncc(OCCCN)c12)C#CC(C)(C)O)c3nonc3N,0.5897435897435898,105106,Homo sapiens,5788,P31749,1.0,ORTHOGONAL
597129,5,2.0,Serine/threonine-protein kinase AKT2,70.0,FALSE,CHEMBL598841,CC(C)(C)c1ccc(CC2(N)CCN(CC2)c3ncnc4NC(=O)Nc34)cc1,0.6764705882352942,10695,Homo sapiens,772,P31751,1.0,ORTHOGONAL
1840534,13,2.0,Serine/threonine-protein kinase Aurora-A,12.0,FALSE,CHEMBL3417325,CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc(Br)c(NC4CCCC4)n3)cc2,0.5373134328358209,20014,Homo sapiens,3039,O14965,1.0,ORTHOGONAL
702564,19,16.0,Serine/threonine-protein kinase Aurora-B,15.0,FALSE,CHEMBL1243326,CNc1nccc(n1)c2cccnc2Oc3ccc(Nc4nnc(c5ccc(F)cc5)c6ccccc46)cc3,0.7115384615384616,10781,Homo sapiens,526,Q96GD4,1.0,ORTHOGONAL
510606,3,2.0,Serine/threonine-protein kinase B-raf,0.04,FALSE,CHEMBL498344,O\N=C\1/CCc2cc(ccc12)c3cn(nc3c4ccncc4)[C@@H]5CCC[C@H](O)C5,0.30985915492957744,100126,Homo sapiens,3449,P15056,1.0,ORTHOGONAL
1560522,44,42.0,Serine/threonine-protein kinase Chk1 ,1.0,FALSE,CHEMBL2381116,COc1ccc2CN(C(=O)c2c1)c3nc(cs3)C(=O)Nc4cnccc4N5CCNCC5,0.589041095890411,12967,Homo sapiens,2947,O14757,1.0,ORTHOGONAL
556368,41,28.0,Serine/threonine-protein kinase mTOR,4.3,FALSE,CHEMBL561708,COC(=O)Nc1ccc(cc1)c2nc(N3CCOCC3)c4cnn(C5CCN(CC5)C(=O)OC)c4n2,0.6493506493506493,11400,Homo sapiens,1172,P42345,1.0,ORTHOGONAL
1285553,3,2.0,Serine/threonine-protein kinase PLK1,3.0,FALSE,CHEMBL1964262,C[C@@H](Oc1cc(sc1C(=O)N)n2cnc3ccc(OC[C@H](O)CN4CCCC4)cc23)c5ccccc5Cl,0.4533333333333333,10907,Homo sapiens,1352,P53350,1.0,ORTHOGONAL
1572154,9,4.0,Serine/threonine-protein kinase PLK4,0.48,FALSE,CHEMBL2407748,COc1ccc2NC(=O)\C(=C\c3ccc4c(\C=C\c5cccnc5)n[nH]c4c3)\c2c1,0.6818181818181818,30003,Homo sapiens,2106,O00444,1.0,ORTHOGONAL
32833,15,4.0,Serotonin 1a (5-HT1a) receptor,0.1,FALSE,CHEMBL430332,CCCN1CC[C@@H]2[C@H]1CCc3cccc(O)c23,0.42857142857142855,51,Homo sapiens,266,P08908,1.0,ORTHOGONAL
228759,15,8.0,Serotonin 1d (5-HT1d) receptor,2.0,FALSE,CHEMBL138872,CN(C)CCn1ccc2ccc(cc12)C3(O)CCSCC3,0.6290322580645161,105,Homo sapiens,307,P28221,1.0,ORTHOGONAL
1731935,8,8.0,Serotonin 2a (5-HT2a) receptor,0.89,FALSE,CHEMBL3233432,Fc1ccc(cc1)C(=O)CCCN2CC[C@H]3[C@@H](C2)c4cccc5OCCN3c45,0.5254237288135594,107,Homo sapiens,308,P28223,1.0,ORTHOGONAL
596219,6,3.0,Serotonin 2b (5-HT2b) receptor,83.0,FALSE,CHEMBL595645,C[C@@H]1CNCCN1c2ccc3CC[C@H](OCc4cc(F)ccc4F)c3n2,0.4411764705882353,227,Homo sapiens,133,P41595,1.0,ORTHOGONAL
146358,18,3.0,Serotonin 2c (5-HT2c) receptor,0.6,FALSE,CHEMBL88402,COc1cc(OC)c(cc1NS(=O)(=O)c2ccc(cc2)C(F)(F)F)C(=O)CCCCN3CCC4(CC3)NC(=O)NC4=O,0.5520833333333334,108,Homo sapiens,309,P28335,1.0,ORTHOGONAL
1058591,6,3.0,Serotonin 3a (5-HT3a) receptor,4.4,FALSE,CHEMBL1643881,O=C1N(Cc2n[nH]c3cccc1c23)[C@H]4CN5CCC4CC5,0.14285714285714285,144,Homo sapiens,214,P46098,1.0,ORTHOGONAL
707462,47,44.0,Serotonin 4 (5-HT4) receptor,2.4,FALSE,CHEMBL1258452,CCCCN1CCC(COC(=O)c2ccc(N)c(OC)c2)CC1,0.4578313253012048,168,Homo sapiens,191,Q13639,1.0,ORTHOGONAL
1278902,26,13.0,Serotonin 6 (5-HT6) receptor,4.0,FALSE,CHEMBL1949930,Cl.COc1cc(OC(C)C)cc(c1)S(=O)(=O)c2ccc3[C@@H]4CCNC[C@@H]4Oc3c2,0.6966292134831461,10627,Homo sapiens,1693,P50406,1.0,ORTHOGONAL
155183,19,3.0,Serotonin 7 (5-HT7) receptor,2.0,FALSE,CHEMBL95104,Clc1ccc(OC2CCN(CC[C@H]3CCCN3S(=O)(=O)c4ccc5cc[nH]c5c4)CC2)cc1,0.6282051282051282,10209,Homo sapiens,1480,P34969,1.0,ORTHOGONAL
491828,28,3.0,Serotonin transporter,5.0,FALSE,CHEMBL522625,CSc1ccc(Oc2ccc(cc2CN(C)C)S(=O)(=O)N)cc1C,0.30864197530864196,121,Homo sapiens,226,P31645,1.0,ORTHOGONAL
1564716,23,16.0,Sigma opioid receptor,43.0,FALSE,CHEMBL2391147,C[C@H]1[C@H](CC(=O)N1CC(=O)N)c2ccccc2,0.36363636363636365,11272,Homo sapiens,186,Q99720,1.0,ORTHOGONAL
632893,8,4.0,Smoothened homolog,13.0,FALSE,CHEMBL1083103,O=C(N1CCN(CC1)c2nnc(c3ccccc3)c4ccccc24)c5occc5,0.33783783783783783,101400,Homo sapiens,4478,Q99835,1.0,ORTHOGONAL
1359566,10,5.0,Sodium channel protein type IX alpha subunit,66.0,FALSE,CHEMBL2069427,COc1cnc(cn1)c2cccc3OC[C@H](Cc23)NC(=O)c4ccc(COCC(F)(F)F)nc4,0.6029411764705882,18061,Homo sapiens,2613,Q15858,1.0,ORTHOGONAL
713491,4,4.0,Sodium channel protein type X alpha subunit,3.0,FALSE,CHEMBL1277514,Cc1cc(C)cc(NC(=O)c2cncc(n2)c3ccc(Cl)cc3)c1,0.5416666666666666,18080,Homo sapiens,3744,Q9Y5Y9,1.0,ORTHOGONAL
